epoch,train_loss,vertices_seen,data_gen_time,train_epoch_time
76,72.44546562194824,1000000,4.198601007461548,32.79183101654053
77,72.41390914916992,1000000,3.6499571800231934,17.921308040618896
78,72.4549365234375,1000000,3.4546360969543457,16.343863010406494
79,72.41042381286621,1000000,3.285979986190796,15.153759956359863
80,72.51287109375,1000000,3.417677640914917,18.239593029022217
81,72.46290954589844,1000000,3.411252975463867,20.198951244354248
82,72.33407737731933,1000000,3.600877046585083,19.59586000442505
83,72.61614028930664,1000000,3.607646942138672,16.549392223358154
84,72.5013835144043,1000000,3.6214451789855957,17.850743055343628
85,72.42925712585449,1000000,3.39978289604187,25.84137487411499
86,72.53939651489257,1000000,3.936121940612793,19.447762966156006
87,72.31736549377442,1000000,3.4240009784698486,17.725189208984375
88,72.49141990661622,1000000,3.4120750427246094,16.14662218093872
89,72.52161804199218,1000000,3.3984479904174805,18.83715796470642
90,72.42406097412109,1000000,3.3319478034973145,20.93647003173828
91,72.45903701782227,1000000,3.2279369831085205,17.282245874404907
92,72.43422332763672,1000000,3.6422579288482666,20.721601963043213
93,72.30425521850586,1000000,3.4235217571258545,17.497026205062866
94,72.49149635314942,1000000,3.850313186645508,20.51565909385681
95,72.4961473083496,1000000,3.4479689598083496,19.56991219520569
96,72.62358665466309,1000000,3.9685118198394775,19.8352689743042
97,72.41876403808594,1000000,3.7669169902801514,17.65045189857483
98,72.39577667236328,1000000,3.240734338760376,16.870063066482544
99,72.69529510498047,1000000,3.50443696975708,18.537813901901245
100,72.49087371826172,1000000,3.3437891006469727,18.70519995689392
101,72.33133071899414,1000000,3.2082321643829346,17.949912071228027
102,72.4111695098877,1000000,3.2263829708099365,16.30681872367859
103,72.44768455505371,1000000,3.902899980545044,18.4976749420166
104,72.490966796875,1000000,3.2526111602783203,15.459988117218018
105,72.562431640625,1000000,3.810244083404541,16.68937087059021
106,72.66901222229004,1000000,3.2428982257843018,15.860018253326416
107,72.37846862792969,1000000,3.2407939434051514,15.451807022094727
108,72.30738510131836,1000000,3.2961747646331787,15.797849178314209
109,72.61365783691406,1000000,3.2417221069335938,16.70120882987976
110,72.38827346801757,1000000,3.27445387840271,15.344326972961426
111,72.34036598205566,1000000,3.371807098388672,17.52479600906372
112,72.42072631835937,1000000,3.256962776184082,17.845195055007935
113,72.57940185546875,1000000,3.4314260482788086,15.550461769104004
114,72.27552940368652,1000000,3.232874870300293,15.435237169265747
115,72.23505493164062,1000000,3.221437931060791,15.183749675750732
116,72.39819145202637,1000000,3.316815137863159,15.38378119468689
117,72.54914779663086,1000000,3.2135400772094727,15.2344388961792
118,72.38258766174316,1000000,3.226433038711548,15.332000970840454
119,72.4944239807129,1000000,3.2161409854888916,15.454345226287842
120,72.24938766479492,1000000,3.2195241451263428,16.160588026046753
121,72.6213385772705,1000000,3.4129281044006348,17.642070055007935
122,72.63242362976074,1000000,3.2967441082000732,15.91883397102356
123,72.44485786437988,1000000,3.2786550521850586,15.699869871139526
124,72.35525550842286,1000000,3.273939847946167,16.701005935668945
125,72.24383544921875,1000000,3.4960577487945557,16.724885940551758
126,72.52459297180175,1000000,4.023233890533447,21.039953231811523
127,72.47352737426758,1000000,3.5384409427642822,17.88332486152649
128,72.50951454162598,1000000,3.787670135498047,15.63821291923523
